Transaction_ID,Date,Time,Merchant_ID,Customer_ID,Device_ID,Transaction_Type,Payment_Gateway,Transaction_City,Transaction_State,IP_Address,Transaction_Status,Device_OS,Transaction_Frequency,Merchant_Category,Transaction_Channel,Transaction_Amount_Deviation,Days_Since_Last_Transaction,amount,fraud
T51924096,22/02/24,14:38:17,fc664675-290c-4c61-b87f-3aeb08b4af6e,8330a938-5fba-4907-9c90-242d4f1fc745,998532a2-9220-4ebe-8ab7-1905ff70cd87,Bill Payment,Paytm,Dhule,Tamil Nadu,147.70.27.240,Failed,Android,34,Donations and Devotion,In-store,-34.31,53,3503.2,1
T53369983,05/01/25,10:18:17,7d39fbf6-d34e-4642-9237-4c16a848c526,427bf639-cb47-4f9d-862c-e7b4aad00ca2,efcc2685-7797-4834-af7b-5a6d226b76d2,Bank Transfer,PayPal,Bhusawal,Meghalaya,108.65.224.136,Pending,Windows,10,Utilities,Mobile,-35.97,58,8271.41,0
T26315173,25/06/24,15:26:42,22cc036b-38c4-4da5-b1e9-9c3464f7bf53,240414cf-9503-48ce-b578-ab49573da378,72d9f3cb-f31f-4cd8-a615-a7fed82c9a50,Purchase,BharatPe,Mumbai,Tripura,181.11.146.208,Completed,Android,11,Financial services and Taxes,Mobile,-18.99,48,2221.22,1
T15522305,18/06/24,08:34:47,0df897f0-5663-4244-baad-91636fd25139,0a0df604-8c28-4354-81b3-797cb8c84a6c,7382a524-b860-47b4-91f3-9abb87373d59,Bill Payment,Rupay,Hyderabad,Tamil Nadu,167.224.5.30,Pending,Windows,28,Travel bookings,Online,-61.43,51,6865.63,0
T36822108,23/04/24,22:38:51,36a573a9-c411-4d32-973c-ff65756ba601,3a1f7354-a784-489d-9e84-3954fd98e6cf,421a33a1-6cec-449e-895e-dbf6f7c0134c,Other,PhonePe,Gurgaon,Andhra Pradesh,156.163.172.36,Pending,Windows,18,More Services,In-store,-88.57,29,4825.43,1
T63283434,06/02/24,06:53:51,2094af07-9400-409b-9fe8-01a5fba3540f,36d2da08-365c-4c09-8bba-687d69f53156,8bc1020c-15bb-4e53-b2b5-6eef6e08e6ca,Investment,Rupay,Tenali,Nagaland,102.166.30.46,Pending,MacOS,48,Travel bookings,Mobile,94.71,2,6840.97,1
T24242953,10/01/24,06:37:56,3d9286c7-3684-445d-a60d-d09095f13368,3ddc0a0d-665c-4596-a3c8-48b0fabfa72a,acf38bae-5ab0-464d-8d2d-82d9267d5dd1,Investment,PhonePe,Surendranagar Dudhrej,Punjab,24.0.180.131,Pending,iOS,33,Utilities,Mobile,-77.54,1,7410.18,1
T75024627,25/06/24,21:29:36,46601610-e02d-4fdb-afa2-ece0c3dda0c4,156611b8-7b15-4c38-a711-78a3e6b5ff62,9b0a4cd1-6f40-4c56-85cb-fa380bad321a,Other,BHIM,Nashik,Gujarat,16.131.8.35,Failed,MacOS,6,Brand Vouchers and OTT,In-store,97.39,6,2148.25,1
T12617668,30/08/24,04:31:26,7ae1b60e-75a1-4749-b9b5-e57f9383318b,aa0e5167-bbbb-419f-a278-80e6de799da4,3e9efd67-6c0f-448d-bb10-93887fca6ea5,Refund,Rupay,Bardhaman,Rajasthan,220.126.30.206,Failed,Windows,35,Utilities,Mobile,-6.4,30,9800.74,1
T74760423,19/03/24,00:06:04,f75c5e41-ed3c-47da-84c3-1139ec6785f2,461e2779-2250-4fca-a356-5120f000a619,3269c670-2782-4517-89c0-285ac310f40a,Investment,Stripe,Jehanabad,Telangana,7.10.189.54,Failed,iOS,13,Donations and Devotion,Online,-22.96,53,606.38,0
T50204805,03/09/24,09:48:11,9b846814-932b-40c7-bdf8-8638be5efd70,474dd460-c420-4843-b9a1-e710527bb030,c7331bab-8489-4676-8342-4ed960359c00,Other,Stripe,Thiruvananthapuram,Maharashtra,147.74.238.249,Pending,Windows,22,Utilities,In-store,54.37,39,8219.25,1
T79355678,28/03/24,16:53:57,5e9c8426-b7e0-4b76-b6cb-8b804f485ea3,9763a4a3-2329-4a9d-9894-63fc9f75052e,c0b21fdd-55ca-4f23-88f9-51fcd63c0587,Bank Transfer,Razorpay,Dewas,Kerala,169.233.118.6,Pending,Android,18,Financial services and Taxes,Online,-46.69,39,3102.09,0
T52044933,26/03/24,04:50:36,0c580fc2-d170-4e14-a07a-3c58a66da4bc,74cd204c-51da-4bc2-9f7c-190b80446af2,59caa93a-d55d-4c2b-a650-5f03db543852,Subscription,MobiKwik,Bhagalpur,Gujarat,144.142.158.133,Pending,Android,15,Purchases,In-store,41.37,11,7494.92,1
T71913781,17/08/24,13:10:37,56143553-69de-4296-bce6-74645c6c8ec0,8077cc97-26e5-4732-9cf1-ebd7a993398d,bf81acc9-7242-41ca-9c6d-fc0fb5856d60,Refund,MobiKwik,Gandhinagar,Meghalaya,99.184.224.250,Failed,iOS,40,Donations and Devotion,Mobile,-10.14,55,3060.36,1
T13814166,22/09/24,09:35:48,fdb57213-646e-4802-999e-c515a5a622dc,8910ac68-5c82-4be7-b73e-d4302f837068,775113c0-65e8-4806-b563-e01d63d5cc9f,Purchase,BharatPe,Hajipur,Mizoram,169.108.149.136,Failed,Windows,25,Other,Mobile,64.08,18,8659.84,0
T46159276,20/11/24,20:28:18,de998907-a581-435a-9a65-a9b235f74516,38f19122-410a-490a-a736-67d934ce8bf5,af856639-de94-4282-8729-3592944ed771,Refund,PhonePe,Parbhani,Tripura,124.55.113.32,Pending,Windows,39,Financial services and Taxes,Mobile,42.55,2,352.75,1
T35095976,10/04/24,13:54:14,46a5254a-d7c1-4782-94a6-cc85a8760fb7,d270a0ce-82af-44d3-8e74-ac7e653c5d5c,e2a0cc7f-a8c9-456a-9fd6-08acb1b5110f,Subscription,BharatPe,Kozhikode,Goa,33.208.45.53,Completed,MacOS,6,More Services,Mobile,71.71,39,2413.92,0
T11997008,06/11/24,00:12:16,034346c6-438e-46d0-acb0-2fbbcdc52bc0,7adce497-8098-4617-a09d-58ad488121b8,422fa9e0-3ea7-4fa4-908a-6d1460559f08,Purchase,PayPal,Madurai,Arunachal Pradesh,24.134.180.181,Failed,Windows,16,More Services,In-store,54.63,33,8230.04,0
T40706681,30/04/24,23:27:03,715b42f3-d976-4ec9-92d9-ff1b2d3900d7,3d2b8b2b-0bfa-4956-8750-781441c9bcd4,a93ad593-09f8-4810-beee-d74a3d36feed,Bill Payment,Stripe,Nandyal,Haryana,78.61.101.171,Pending,Windows,19,Financial services and Taxes,In-store,45.63,27,1836.54,0
T31715696,12/08/24,12:10:06,1d76dc92-0ea0-4d9b-9bc9-4459d087ceab,39e16de2-0edb-44c2-be38-bee706211a2b,57fac377-bc17-4d03-b42c-1e582549be1f,Purchase,MobiKwik,Agartala,Rajasthan,218.23.134.25,Failed,Android,31,Utilities,Mobile,-22.89,58,2224.83,0
T62557695,17/05/24,22:55:00,07c46d27-461b-4745-83bc-6870ea432026,2afcca71-11d4-455d-b537-b7ae5d580c46,f7a78798-88c9-4db4-b4a9-5a79a6567cc5,Subscription,MobiKwik,Bettiah,Odisha,96.34.233.186,Pending,Android,39,Other,Mobile,45.51,27,4996.19,0
T56889646,27/06/24,00:32:03,bb651fc7-8f41-4a32-af08-32d3f4d4c002,061e373c-ae39-431a-b469-6b531cc7fd8b,0c2753c9-8580-4a47-946e-4d0c46bf3ea4,Investment,PayPal,Ambala,Chhattisgarh,67.179.101.235,Pending,iOS,47,Brand Vouchers and OTT,Online,-26.26,44,1137.77,1
T99949794,01/03/24,12:17:35,a62b13e8-31d5-4acd-a54a-9c8a4919cf3e,269c4e14-4011-4ed5-8612-87b5481afefb,696765a1-db2e-4118-9ab5-324b125d49d8,Bank Transfer,Razorpay,Asansol,Madhya Pradesh,56.243.41.228,Failed,MacOS,24,Utilities,Mobile,41.41,13,5305.24,1
T96573150,01/07/24,01:15:07,2fbe40cc-150c-49a9-9b35-df66741b59a6,9dddbe7d-c6c4-4d43-83eb-e34a2288cc5d,c73066fe-7334-4d6b-a268-4e0a74e210fc,Other,Rupay,Mira-Bhayandar,Karnataka,66.164.153.106,Failed,Android,50,Financial services and Taxes,In-store,-56.04,31,8303.1,1
T86502254,17/02/24,01:24:33,7f6780a8-e8cb-476e-a7bc-eb0874284158,b7f2d62a-c80c-42a1-945c-b9348d617743,38269dbd-23d4-4561-840b-0c649eb00497,Refund,Razorpay,Adoni,Goa,185.158.5.191,Completed,MacOS,46,More Services,In-store,88.56,21,8064.93,1
T46318514,22/10/24,04:36:37,f0ac3668-d41a-4ae9-aef2-73e2456ec2b6,d39c5ffe-004c-40c4-8e17-2114ee04cfd7,2f8bf1d7-b607-4592-9605-c45eeccb306b,Bank Transfer,BHIM,Sambalpur,Himachal Pradesh,133.214.213.127,Completed,Windows,22,Other,Mobile,12.87,1,3019.35,1
T72856682,17/02/24,09:21:37,fa9d2636-f0c0-48fa-8e35-66327dfa0aa0,dafd6eff-b75c-4d3b-8f76-a81de4a9ae1d,75e2c590-ee42-4067-9c56-2105b8009aaf,Other,Stripe,Ambarnath,Tamil Nadu,81.97.216.68,Pending,Windows,49,Investment,Online,-52.56,51,5674.57,1
T65907102,15/12/24,13:50:41,5c3e2065-004e-487e-9afe-e57c9b074472,a8bdbbdd-3c8a-4795-9e0d-84c8a4d586dd,d37ad2b9-0ea8-4b74-b444-0b31ab49488c,Other,Rupay,Anantapuram,Mizoram,217.159.47.151,Pending,iOS,32,Other,Mobile,-66.09,14,799.26,0
T67633079,13/01/24,01:40:46,fd7782c6-9d48-4459-befe-86bfdc6b1749,6a6b7744-06d2-48b0-b6ee-40eae306a79a,a036effc-b1eb-4cde-980d-d03af807ba12,Purchase,Stripe,Davanagere,Uttarakhand,131.237.120.139,Failed,iOS,37,Donations and Devotion,Mobile,72.05,5,8393.55,0
T92081927,18/05/24,12:49:01,255ba831-8576-446c-913c-640655b7549e,5782cf8e-4186-47b7-9874-25679e8d6a3a,6ca8ef6c-4679-4027-9079-3bb1c5a733b0,Purchase,Paytm,Muzaffarnagar,Gujarat,208.84.95.71,Pending,Windows,50,More Services,Online,62.62,3,4808.49,1
T15370839,22/12/24,10:01:01,21b34c8c-c7d2-4a62-b702-c494435092de,3fb17d57-b992-4b7d-9f40-15e80a0a75a3,c79cbdd6-c749-4dbe-b714-d9287070af9e,Bill Payment,Rupay,Dewas,Punjab,97.109.136.137,Failed,iOS,10,Utilities,Online,-52.36,18,6748.79,0
T83164548,11/05/24,20:18:23,08643973-97e8-4654-b762-3ebf076598b1,a9ce97fc-18b1-4923-925a-7b2961483d05,87a6bd6e-141e-4739-92ab-8bcef28ca667,Investment,Rupay,Aurangabad,Madhya Pradesh,94.23.109.70,Completed,Android,35,Donations and Devotion,In-store,89.27,56,9745.27,0
T34823379,26/12/24,02:30:37,477b4264-f8a0-4f4c-8c6d-d4dc44db13a1,2f726d1b-c326-494b-a98a-0d649b08f3a7,eccf17c1-5c18-41d5-aa78-6fe484b153fe,Investment,Stripe,Rourkela,Sikkim,220.154.145.198,Pending,Windows,43,Investment,Mobile,-20.34,21,5750.64,1
T13999851,05/04/24,00:48:21,4ee8e7df-22cf-475e-a364-5c205cba27db,c2e1a977-a6af-42f0-9e53-84adb82c5ef3,c49edb48-06dc-4c49-8111-06dcc9159761,Refund,BHIM,Kirari Suleman Nagar,Arunachal Pradesh,171.115.198.80,Completed,MacOS,38,Purchases,In-store,56.46,5,5647.07,0
T83191582,22/06/24,12:28:42,34e81912-3075-41dc-a538-3a48ac9af10a,d601bf62-c4bc-4a41-a1be-40152a1ae6a5,3936a1d7-ef5f-47a0-8cd9-eee9d75a65d6,Subscription,PayPal,Bijapur,Assam,72.219.248.156,Failed,Windows,17,Travel bookings,Online,72.71,17,4291.59,0
T11631122,11/08/24,20:06:45,f1453114-41c4-4f6a-9205-a2fd69df9e4a,5969da2a-a02d-4417-b51f-091349b58358,9f8047a6-21f1-4409-8a15-5a477ef819e7,Other,BharatPe,Tiruchirappalli,Chhattisgarh,213.18.195.65,Pending,Android,35,Utilities,Mobile,61.97,17,3547.75,1
T79981941,18/06/24,12:46:58,c1eb5da0-0bc4-4aab-b856-75b03901d36c,3c84c3bf-39f7-4c93-87a7-03129277f015,0bea1e2e-d370-414a-a426-a358fe44e596,Investment,Razorpay,Bardhaman,Kerala,134.37.155.32,Completed,MacOS,26,Financial services and Taxes,Online,31.66,3,9167.39,0
T64564956,03/07/24,12:53:21,5470a8dd-84e9-40b1-b5f4-537a1de6a4b2,f4af59f5-197d-49d1-8679-4ea7e4487aa7,0490e86a-1620-4dc2-a86d-fa18b56500d6,Bank Transfer,BharatPe,Warangal,Haryana,32.29.82.234,Pending,iOS,47,Home delivery,In-store,-38.97,10,3481.2,0
T57725764,17/08/24,20:58:02,741a07d6-22df-4065-b2e5-60a9fd125556,a698a72b-e827-4f0e-9c58-51f528a21095,2f14f66e-be21-45c7-90b4-0878237a1c64,Bill Payment,MobiKwik,Buxar,Punjab,3.75.25.142,Completed,iOS,6,Purchases,Mobile,42.07,3,6126.01,1
T11504671,03/06/24,14:00:28,d0c23ff7-f179-44cb-b777-9f4c5e603f0e,30470f7e-3ac3-459b-8fa3-7501520fcc53,9c7c9efb-e7de-4d9c-abcf-6e5296334051,Refund,Paytm,Phagwara,Sikkim,62.36.206.250,Failed,iOS,6,Utilities,Mobile,40.97,17,3222.84,1
T34326918,13/07/24,19:41:07,437e9894-9efb-421c-a6eb-876f76bfb68b,bc0cb505-602a-48c5-9a44-5500858b3ee3,77f9b10c-9328-4755-9c51-a4eb5555f7c0,Subscription,Rupay,Purnia,Andhra Pradesh,116.19.81.28,Completed,Android,12,Purchases,Online,53.45,56,6733.97,1
T37378006,21/07/24,06:08:06,63331dfe-66bb-45f1-b62f-69f777474345,28c35b47-bab9-4190-b9c8-1b9174f87bc9,1aec5ebc-0501-431a-89b1-60ee1c4c7b03,Bank Transfer,BHIM,Katni,Assam,92.77.242.151,Failed,Android,18,Brand Vouchers and OTT,In-store,26.38,2,8442.38,0
T25628895,11/07/24,12:05:20,542591e0-3508-40cf-b96a-609fbb38542a,49548984-4b63-4ad7-86f5-b2e7c4369174,b0d6fcaa-0bfa-4e21-9df8-55c95f4428c2,Subscription,Rupay,Ujjain,Himachal Pradesh,140.220.87.53,Pending,iOS,43,Investment,In-store,-97.02,44,7067.35,1
T74304335,06/04/24,23:16:02,19887aba-ebdf-4db7-bb8a-5afda8d20cf4,9a91c11e-dbf1-41c3-aed1-01988786ee04,5be03567-55ca-49ed-8e36-76682b2d7483,Bank Transfer,PayPal,Haridwar,Uttarakhand,188.114.3.22,Completed,MacOS,25,Investment,Mobile,54.86,31,8487.05,0
T48302888,27/12/24,07:46:19,5a651230-5115-4b56-9b61-20fe261b9f3e,679ae1c4-28c8-4844-8b6c-20ccd84830ac,c2c2a19d-61a4-4746-8f20-1c22483bce22,Bill Payment,BharatPe,Mirzapur,Haryana,180.152.242.43,Completed,Android,49,Donations and Devotion,In-store,-18.18,23,5452.46,1
T50618421,18/08/24,05:57:41,90f46cc8-ed02-427f-aad1-b318808ec571,3c1fc0ab-492a-4020-a1fa-ed2828b8b48b,c06c94b6-33b1-4eb0-826d-3f4254519b14,Purchase,Paytm,Anantapur,Tripura,77.112.55.114,Failed,MacOS,10,Donations and Devotion,Online,-23.29,13,5992.17,1
T96556046,30/01/24,16:04:47,ffd2d44d-0e37-408d-9454-9e738d918f2f,e2b9d541-51ed-4bdb-99b2-43316c03678d,44bcca1b-e7b8-4959-b2ee-528afff09265,Refund,Razorpay,Visakhapatnam,Assam,4.253.98.28,Failed,iOS,40,Utilities,Mobile,0.43,39,650.32,1
T44339628,27/06/24,01:09:07,ce1039d5-119f-4bf8-af29-fc46cdf3c5c4,8a8cf99f-5f71-4da4-9007-c6cddb6bdbbf,29a3bb59-86aa-4b8f-965d-7fed164acc29,Refund,Razorpay,Tiruchirappalli,Maharashtra,77.201.156.87,Completed,Android,9,Investment,In-store,-4.96,34,7060.65,1
T50961965,17/11/24,09:48:54,3dd56ace-09a9-4775-8981-91558dad9229,c2fc0aa7-0ec4-4ef9-bc65-767f942e0ed7,4e32dbbb-f869-41b7-9e11-ffa1a3129374,Other,BharatPe,Durg,Himachal Pradesh,33.32.2.107,Completed,Android,48,Brand Vouchers and OTT,In-store,55.91,16,6176.3,0
T26762903,01/04/24,06:20:34,72ba9d0b-9dde-480f-a219-69f956950c11,97b45bbc-6cfc-44db-b6e3-ece121a1157e,b669bec0-45bf-4f6b-9d59-32cf967292ab,Other,Razorpay,Akola,Arunachal Pradesh,151.174.68.91,Completed,Android,19,More Services,Online,-23.94,42,992.83,0
T34236632,25/06/24,11:32:49,ae0d5ae9-2088-4192-9bb1-2037212ed76f,4aeb85f7-a21d-4a41-84ae-09e7e5517047,a55f47c9-85c4-4df9-917a-cf0107e484e8,Bank Transfer,Razorpay,Sikar,Karnataka,43.192.7.220,Pending,MacOS,25,Home delivery,In-store,49.06,20,9503.65,0
T43330281,10/10/24,12:47:37,3795be09-d31e-4fcc-a836-d602319b01fb,4f822385-5a29-4328-9eb9-b15992c9ff22,6dd78f87-1104-4bcb-807b-2297b1bf1d73,Subscription,BHIM,New Delhi,Telangana,120.126.22.67,Pending,Windows,21,Investment,Online,96.43,44,4764.17,1
T32969213,20/11/24,06:13:44,dd205800-a2ca-4a4c-bd80-9627f1568966,fb9cde86-657e-4f8d-9308-3cbcd36ee6c3,eec29b77-f230-48e5-b9e6-0e841ef8cd00,Bank Transfer,Razorpay,Orai,Goa,12.102.179.220,Failed,Windows,39,Brand Vouchers and OTT,Online,72.53,0,4401.75,1
T96459286,12/11/24,16:53:38,af78ccaa-03f1-451f-a5d9-8e0e77b55136,8904a93d-d661-4ada-9eea-427d07b29224,83cea942-cb44-45a4-8213-8bbc9e1bfcb0,Investment,PhonePe,Vadodara,Uttar Pradesh,212.193.68.214,Pending,MacOS,45,Brand Vouchers and OTT,In-store,80.14,52,1205.53,0
T38313460,05/01/25,17:52:06,407964c8-046e-4c19-9551-20f2a52311bf,18ff4ee3-b4ef-4e62-a824-e8b83bc8dd34,429ecce7-ceb2-4845-b2af-613d8efb6502,Investment,Stripe,Shahjahanpur,Uttar Pradesh,196.46.246.11,Completed,Android,21,Donations and Devotion,Mobile,-75.24,50,5468.09,1
T93795852,18/06/24,12:16:08,f53c3cb8-f98c-4488-9c15-2ecf968e66d3,ea40ca40-646c-4681-9071-27337547e56c,fd99b213-58ca-4679-93ec-98b532d5f649,Other,Paytm,Delhi,Rajasthan,15.14.181.152,Completed,iOS,24,Other,Online,86.78,11,4840.38,1
T80239798,07/04/24,06:37:38,5e36fe13-97fa-49ba-b8b4-a2b2384f19d1,e172043f-9532-4954-87d8-41ad013e1faf,9c60f37a-eeec-42d1-b19e-9e75c1dd3a2f,Other,Rupay,Patiala,Sikkim,72.53.30.41,Pending,iOS,9,Purchases,Online,-57.09,21,1222.72,0
T41219970,07/10/24,22:10:53,e1f797d2-deae-4df8-b9ab-83dc0804e6f3,4489f35e-6613-4282-81b5-07d0322cd82c,ea400f38-41ac-4474-8236-ce21e54b6a67,Bill Payment,Stripe,Tiruchirappalli,Assam,70.211.68.220,Failed,MacOS,23,Investment,Online,77.63,7,1203.84,1
T89939817,17/10/24,04:43:35,aa07da59-57a1-4ae2-be82-df1f8cba091c,28a1c6df-1b0b-4480-ba06-6e9f5a580bb5,a2f6a5f3-dbb9-4b05-b49c-bb0340b29643,Subscription,Razorpay,Tadepalligudem,Andhra Pradesh,169.168.212.237,Pending,iOS,14,Travel bookings,Online,56.73,25,2822.97,1
T74092161,21/07/24,02:32:23,b00dc8c7-be3e-4f8e-a7a7-571e27b41fbb,56152455-b553-41c1-a825-177235f9d58b,1fc62d39-e9fe-40b4-904a-564f620958e6,Other,Rupay,Danapur,Nagaland,154.236.166.138,Failed,Android,30,Utilities,In-store,60.9,59,8394.99,0
T44131212,15/09/24,00:33:23,f7f35f77-e6c0-4c05-9f07-67cd4664e2d1,d1b46e9f-4efc-4a60-ac1f-650996c25562,d4b916be-ab81-424c-ab65-654bb51e99c0,Other,PayPal,Junagadh,Jharkhand,6.94.36.43,Failed,MacOS,15,Brand Vouchers and OTT,Online,-15.46,45,6795.17,0
T51222313,17/01/24,11:06:26,b607b4e5-4a16-44f3-8c1a-4cfc24e8af81,61dc556d-e352-4d33-b894-63464ec740b3,a4ab8973-d47f-49be-b433-48762a2d0633,Bill Payment,Paytm,Singrauli,Andhra Pradesh,198.138.241.142,Failed,iOS,34,Travel bookings,Online,-31.01,36,5959.42,1
T75229162,21/12/24,18:46:06,0e9c3078-f26b-4707-ba85-fbbac1f7b4a0,c39f6666-9232-43fc-8a3d-3770fc9358a3,ea1e3588-e973-4ede-8dbf-766b074375ab,Other,PhonePe,Secunderabad,Mizoram,201.95.199.36,Failed,Windows,9,Investment,Online,72.25,39,9975.34,0
T15848379,07/08/24,18:05:13,ca7d5236-e498-4800-87f2-e96258a7c7ee,e7b221fe-2ed3-487f-8e92-1a9bf6e6e92b,9f00d430-07a0-4b4f-8019-931a97c97318,Bank Transfer,MobiKwik,Madurai,Goa,187.140.146.2,Completed,Android,49,More Services,In-store,63.45,24,5196.79,0
T68588914,15/10/24,00:15:55,e094b70d-10bb-435b-b9ae-adeed0c50133,e8237cc2-d446-4a1b-83a7-bc794ab82ee5,4f52426c-b8d2-4f85-b864-95b29398aae6,Investment,Rupay,Rajahmundry,Bihar,98.240.235.188,Completed,iOS,37,Investment,In-store,72.61,17,4672.5,0
T67625449,13/10/24,03:26:53,2ea61e83-0f29-4ef9-a470-8aa6145c6cc9,eb6e0b82-d5ad-4de2-8c4e-f7a582abe2c8,4725078c-20c4-482b-809f-003b04fa60a9,Bank Transfer,PhonePe,Bidar,Haryana,77.137.199.221,Completed,MacOS,24,Investment,In-store,47.42,46,5062.08,0
T35616308,26/05/24,16:15:05,0324bef0-f7e6-40f4-83c4-c711aa451117,63d7584f-9279-4624-be53-abcd002e92ee,85a5161b-ef99-4d8f-a801-580f0f678739,Subscription,BHIM,Secunderabad,Meghalaya,86.242.221.54,Pending,Android,28,Other,Online,86.12,0,8914.29,0
T46181224,04/05/24,14:56:55,9b596371-7046-45f0-abe9-f863afbb3c1a,c863bfff-cde4-49d5-9927-b56a9b943391,a25197b5-29d5-4eb0-ad57-9cc8e38d57da,Subscription,Rupay,Sonipat,Punjab,80.185.37.29,Completed,Windows,8,Travel bookings,Online,49.64,17,9176.47,0
T81429992,01/07/24,08:23:09,497e41ca-9ff9-4447-9845-829a3631d250,81477bfb-3568-49bc-a2bd-c3408c0b2577,ed6105df-c1b0-492e-bca6-248fd6d34a68,Bill Payment,PayPal,Bally,Maharashtra,80.135.22.222,Failed,Android,30,Investment,Mobile,89.96,9,3963.67,0
T53762786,06/08/24,01:18:24,88975ab1-f407-4a32-8078-a654c2dd173a,12f4e9f0-81da-4942-8ef7-04768d5b14ee,0a7899e3-a98e-4e76-9dfc-d968dbdd4ce5,Other,Rupay,Serampore,Maharashtra,55.46.76.98,Pending,iOS,45,Other,In-store,-67.75,23,5380.34,0
T62216880,13/05/24,01:14:06,da3727a0-aa7e-42e6-a0c4-eb822ee4d23c,7b0d08cd-6b4b-4d45-99ea-6620d7385120,d5815978-fb33-4b1e-8796-f84cbbd8a039,Bank Transfer,BharatPe,Delhi,Kerala,52.114.0.131,Pending,Windows,32,Travel bookings,Online,-16.86,11,3067.59,1
T82612609,20/04/24,16:42:51,b5aab68c-bc16-4c38-b444-8fc7031667ac,9421f598-12a7-4782-8094-5b1de48dd070,679f99e3-43e4-4b9d-9d2d-8098777d4935,Refund,Rupay,Deoghar,Punjab,136.158.94.190,Failed,Windows,5,Purchases,In-store,-27.2,22,8137.99,0
T73499438,11/11/24,14:11:02,bc634a01-5ca5-4a72-8ad5-b1835126df69,c0d852ef-a90f-4823-831c-ba6a62c249c7,9c64ccc0-a2ad-4623-bf70-ed7d1656eb60,Bill Payment,Rupay,Berhampore,Arunachal Pradesh,222.37.11.209,Pending,iOS,26,Purchases,In-store,-49.75,56,6059.91,0
T76677816,23/11/24,09:05:51,72bb1363-34aa-4d03-bd04-c2b5c8e45263,8d922699-e8dc-45d8-8b5a-3a11eddcdf07,c21e2e62-8e0a-4dc7-ba27-d14274b3d064,Other,PhonePe,Tinsukia,Kerala,32.6.2.161,Completed,iOS,0,Other,Mobile,96.83,18,2711.73,1
T98098534,07/10/24,03:31:25,9da97fb3-9597-4889-a219-e0a80cabd0bf,b049be54-2a1a-451d-a267-4cbd4bb2fe5e,bd14b775-c078-434d-8a3e-b0f454eab715,Bank Transfer,BharatPe,Jamshedpur,Jharkhand,211.209.93.213,Pending,Windows,10,Investment,In-store,-16.92,31,1790.27,0
T67355894,23/09/24,10:52:20,0ec8cb63-e915-474d-97fd-43cacbe2eedd,8bc58306-c53e-4967-ab6a-5a1697a34730,e0124c91-06e6-4f6b-a521-042a1a531e14,Bank Transfer,BHIM,Barasat,Karnataka,221.128.79.108,Pending,Windows,20,More Services,Online,75.77,42,7035.52,1
T63408227,28/06/24,15:05:06,e70d95fe-53ee-494a-b51d-c6b92716c071,15772131-4194-4b40-a5e7-468e46d82956,70f87d02-0ad1-4460-b76b-5ce3baeb02aa,Bill Payment,Stripe,Moradabad,Punjab,62.4.68.140,Pending,Android,15,Travel bookings,Mobile,48.87,48,863.13,1
T88409195,25/09/24,05:17:04,e97b6eec-ce04-41fd-bb83-48c15b926837,54042ab4-01e0-485a-a5ac-297b4f901558,2be512bb-0501-4536-b099-78b73d473931,Investment,BharatPe,Avadi,Meghalaya,44.138.87.175,Pending,Windows,26,More Services,Mobile,-41.71,11,1122.62,1
T44605779,05/05/24,20:48:48,0cd0aff7-23e5-47d3-bac7-834eaead643b,02ed2851-1d45-40ae-a0a5-e049b1d59ac8,738238fc-ced6-4954-9a44-98ff96943060,Bill Payment,BharatPe,Guntakal,Bihar,111.191.212.162,Failed,Windows,24,Financial services and Taxes,In-store,22.08,59,130.53,1
T67367565,17/11/24,06:56:09,4a30095e-a848-4d52-9845-8a0a3cafec58,7d71eb65-8d0e-4f10-a92e-3437bb485060,e52fc491-10e3-40d3-9368-5c9f0669d468,Bill Payment,BharatPe,Ozhukarai,Arunachal Pradesh,86.51.125.52,Failed,MacOS,0,Brand Vouchers and OTT,Mobile,-81.39,49,7397.2,1
T24417055,30/11/24,17:42:13,c88ff2c3-9c42-4580-b86c-75b569528000,6f3f74e3-c725-453e-bff1-97c3838ed81a,79dbb0d7-2b09-4f34-b80b-29b9083ed647,Investment,PayPal,Saharanpur,Nagaland,88.206.48.246,Failed,Windows,34,More Services,Mobile,64.61,47,6244.54,1
T59823700,01/02/24,10:50:31,aaf1b1ff-fffb-496e-af5e-31a45899cce1,57869cbc-ba7b-4e3f-8824-b3f598e4fa6c,71c03534-a5db-453d-810f-2d3a419a33e0,Other,PayPal,Motihari,Goa,8.204.232.30,Completed,Android,22,Purchases,In-store,16.07,8,1251.41,0
T67769132,05/01/25,00:56:04,01e631ad-5a57-40ae-988a-62466d13a020,43ddbcd2-6f55-4fb8-83eb-3b128b8d1ff9,e5778533-f596-4210-96df-016aa86545c4,Bank Transfer,Paytm,Raipur,Telangana,217.193.76.66,Completed,Android,1,Financial services and Taxes,Online,79.92,50,1771.1,0
T68381192,04/08/24,00:25:11,daa8d898-441f-4b94-a2b5-ec5ebf6f9ad3,3a4ed74b-bdf6-49b3-8641-6ee82bc63bf9,b55cdca4-d63a-4fe8-a01c-4346b68a7b14,Refund,Razorpay,Nagpur,Karnataka,159.167.248.137,Completed,MacOS,44,Purchases,Online,-24.72,4,4117.84,0
